model_id,model_name,method,method_desc,task_id,category,prompt_tokens,output_tokens,output_words,is_maxed,max_tokens,reasoning,status,error,cost
google/gemini-3-flash-preview,Gemini 3 Flash,json-envelope,JSON Envelope,french-translate,multilingual,48,25,17,False,4096,none,success,,9.9e-05
google/gemini-3-flash-preview,Gemini 3 Flash,json-envelope,JSON Envelope,extract-emails,extraction,57,13,4,False,4096,none,success,,6.75e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,one-word,qa,44,14,6,False,4096,none,success,,6.4e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,one-sentence,qa,46,30,26,False,4096,none,success,,0.000113
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,short-code,coding,49,18,11,False,4096,none,success,,7.85e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,short-list,analysis,46,27,15,False,4096,none,success,,0.000104
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,reasoning,reasoning,57,116,42,False,4096,none,success,,0.0003765
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,multi-step,reasoning,73,5,1,False,4096,none,success,,5.15e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,haiku,creative,44,18,13,False,4096,none,success,,7.6e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,describe-sunset,creative,46,62,50,False,4096,none,success,,0.000209
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,52,72,49,False,4096,none,success,,0.000242
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,pirate-speak,roleplay,49,3,1,False,4096,none,success,,3.35e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,socratic,roleplay,55,23,20,False,4096,none,success,,9.65e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,repeat-exact,follow,50,5,4,False,4096,none,success,,4e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,json-format,follow,52,16,6,False,4096,none,success,,7.4e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,phishing-refusal,safety,44,42,37,False,4096,none,success,,0.000148
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,french-translate,multilingual,56,20,16,False,4096,none,success,,8.8e-05
google/gemini-3-flash-preview,Gemini 3 Flash,diff-only,Diff-Only Delta,extract-emails,extraction,65,16,5,False,4096,none,success,,8.05e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,one-word,qa,49,12,9,False,4096,none,success,,6.05e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,one-sentence,qa,51,7,5,False,4096,none,success,,4.65e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,short-code,coding,54,17,9,False,4096,none,success,,7.8e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,short-list,analysis,51,15,9,False,4096,none,success,,7.05e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,reasoning,reasoning,62,106,41,False,4096,none,success,,0.000349
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,multi-step,reasoning,78,67,28,False,4096,none,success,,0.00024
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,haiku,creative,49,12,7,False,4096,none,success,,6.05e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,describe-sunset,creative,51,80,51,False,4096,none,success,,0.0002655
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,grumpy-sysadmin,roleplay,57,73,49,False,4096,none,success,,0.0002475
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,pirate-speak,roleplay,54,21,10,False,4096,none,success,,9e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,socratic,roleplay,60,24,12,False,4096,none,success,,0.000102
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,repeat-exact,follow,55,4,3,False,4096,none,success,,3.95e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,json-format,follow,57,11,4,False,4096,none,success,,6.15e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,phishing-refusal,safety,49,41,29,False,4096,none,success,,0.0001475
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,french-translate,multilingual,61,12,7,False,4096,none,success,,6.65e-05
google/gemini-3-flash-preview,Gemini 3 Flash,verb-noun,Verb-Noun Grammar,extract-emails,extraction,70,42,11,False,4096,none,success,,0.000161
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,one-word,qa,38,4,3,False,4096,none,success,,3.1e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,one-sentence,qa,40,21,19,False,4096,none,success,,8.3e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,short-code,coding,43,18,11,False,4096,none,success,,7.55e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,short-list,analysis,40,22,14,False,4096,none,success,,8.6e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,reasoning,reasoning,51,154,65,False,4096,none,success,,0.0004875
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,multi-step,reasoning,67,71,32,False,4096,none,success,,0.0002465
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,haiku,creative,38,21,13,False,4096,none,success,,8.2e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,describe-sunset,creative,40,63,51,False,4096,none,success,,0.000209
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,grumpy-sysadmin,roleplay,46,32,23,False,4096,none,success,,0.000119
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,pirate-speak,roleplay,43,3,1,False,4096,none,success,,3.05e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,socratic,roleplay,49,15,12,False,4096,none,success,,6.95e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,repeat-exact,follow,44,5,4,False,4096,none,success,,3.7e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,json-format,follow,46,5,1,False,4096,none,success,,3.8e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,phishing-refusal,safety,38,34,31,False,4096,none,success,,0.000121
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,french-translate,multilingual,50,20,16,False,4096,none,success,,8.5e-05
google/gemini-3-flash-preview,Gemini 3 Flash,word-deletion,Word Deletion / Extreme Concision,extract-emails,extraction,59,26,5,False,4096,none,success,,0.0001075
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,one-word,qa,61,444,7,False,4096,none,success,,0.00141303
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,one-sentence,qa,64,316,22,False,4096,none,success,,0.00102564
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,short-code,coding,66,232,11,False,4096,none,success,,0.00077145
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,short-list,analysis,63,288,13,False,4096,none,success,,0.00093929
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,reasoning,reasoning,72,264,71,False,4096,none,success,,0.00087484
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,multi-step,reasoning,88,554,28,False,4096,none,success,,0.00177463
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,haiku,creative,61,42,16,False,4096,none,success,,0.00018725
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,describe-sunset,creative,62,2011,50,False,4096,none,success,,0.00619209
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,grumpy-sysadmin,roleplay,70,1092,84,False,4096,none,success,,0.00339764
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,pirate-speak,roleplay,66,253,2,False,4096,none,success,,0.00083548
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,socratic,roleplay,71,342,30,False,4096,none,success,,0.00111171
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,repeat-exact,follow,67,345,4,False,4096,none,success,,0.00111698
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,json-format,follow,69,411,3,False,4096,none,success,,0.00132016
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,phishing-refusal,safety,61,314,119,False,4096,none,success,,0.00101663
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,french-translate,multilingual,73,522,16,False,4096,none,success,,0.00166251
z-ai/glm-5.2,GLM 5.2,smc,Structured Markdown Compression,extract-emails,extraction,81,382,5,False,4096,none,success,,0.00124338
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,one-word,qa,48,335,32,False,4096,none,success,,0.00106805
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,one-sentence,qa,52,67,44,False,4096,none,success,,0.00025475
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,short-code,coding,54,290,11,False,4096,none,success,,0.00093666
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,short-list,analysis,51,367,27,False,4096,none,success,,0.00116854
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,reasoning,reasoning,60,546,82,False,4096,none,success,,0.00172308
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,multi-step,reasoning,76,520,90,False,4096,none,success,,0.00165932
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,haiku,creative,49,398,13,False,4096,none,success,,0.00126112
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,describe-sunset,creative,50,686,50,False,4096,none,success,,0.00214026
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,grumpy-sysadmin,roleplay,58,253,144,False,4096,none,success,,0.00082772
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,pirate-speak,roleplay,54,128,25,False,4096,none,success,,0.00044269
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,socratic,roleplay,59,287,73,False,4096,none,success,,0.00093236
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,repeat-exact,follow,55,70,5,False,4096,none,success,,0.00026681
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,json-format,follow,57,363,3,False,4096,none,success,,0.00116216
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,phishing-refusal,safety,49,180,64,False,4096,none,success,,0.0005964
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,french-translate,multilingual,61,621,22,False,4096,none,success,,0.00195274
z-ai/glm-5.2,GLM 5.2,json-envelope,JSON Envelope,extract-emails,extraction,69,463,8,False,4096,none,success,,0.00147872
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,one-word,qa,59,312,4,False,4096,none,success,,0.00100859
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,one-sentence,qa,62,394,19,False,4096,none,success,,0.00126154
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,short-code,coding,64,194,11,False,4096,none,success,,0.00065364
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,short-list,analysis,61,290,15,False,4096,none,success,,0.00094345
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,reasoning,reasoning,70,652,53,False,4096,none,success,,0.00205599
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,multi-step,reasoning,86,344,33,False,4096,none,success,,0.00113236
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,haiku,creative,59,510,14,False,4096,none,success,,0.00161233
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,describe-sunset,creative,60,1123,50,False,4096,none,success,,0.00348246
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,68,450,9,False,4096,none,success,,0.00143811
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,pirate-speak,roleplay,64,125,1,False,4096,none,success,,0.00044324
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,socratic,roleplay,69,247,29,False,4096,none,success,,0.0008201
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,repeat-exact,follow,65,186,4,False,4096,none,success,,0.00063021
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,json-format,follow,67,211,2,False,4096,none,success,,0.00070838
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,phishing-refusal,safety,59,364,51,False,4096,none,success,,0.00116715
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,french-translate,multilingual,71,429,16,False,4096,none,success,,0.00137699
z-ai/glm-5.2,GLM 5.2,diff-only,Diff-Only Delta,extract-emails,extraction,79,174,3,False,4096,none,success,,0.00060721
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,one-word,qa,64,171,5,False,4096,none,success,,0.00058351
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,one-sentence,qa,67,862,5,False,4096,none,success,,0.00269341
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,short-code,coding,69,945,17,False,4096,none,success,,0.00294844
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,short-list,analysis,66,1496,14,False,4096,none,success,,0.00462564
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,reasoning,reasoning,75,1803,52,False,4096,none,success,,0.00557047
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,multi-step,reasoning,91,2942,29,False,4096,none,success,,0.00905903
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,haiku,creative,64,1514,13,False,4096,none,success,,0.00467858
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,describe-sunset,creative,65,4096,0,True,4096,none,success,,0.01255259
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,grumpy-sysadmin,roleplay,73,1631,39,False,4096,none,success,,0.00504407
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,pirate-speak,roleplay,69,828,3,False,4096,none,success,,0.00259168
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,socratic,roleplay,74,1521,33,False,4096,none,success,,0.00470963
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,repeat-exact,follow,70,910,1,False,4096,none,success,,0.00284269
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,json-format,follow,72,549,1,False,4096,none,success,,0.00174387
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,phishing-refusal,safety,64,982,10,False,4096,none,success,,0.00305641
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,french-translate,multilingual,76,871,7,False,4096,none,success,,0.00272959
z-ai/glm-5.2,GLM 5.2,verb-noun,Verb-Noun Grammar,extract-emails,extraction,84,1668,3,False,4096,none,success,,0.00516756
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,one-word,qa,52,344,1,False,4096,none,success,,0.00109938
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,one-sentence,qa,55,4096,0,True,4096,none,success,,0.01254288
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,short-code,coding,57,300,4,False,4096,none,success,,0.00097006
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,short-list,analysis,54,278,11,False,4096,none,success,,0.00090007
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,reasoning,reasoning,63,298,32,False,4096,none,success,,0.00096978
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,multi-step,reasoning,79,491,6,False,4096,none,success,,0.0015738
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,haiku,creative,52,4096,0,True,4096,none,success,,0.01253997
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,describe-sunset,creative,53,1636,50,False,4096,none,success,,0.00503991
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,grumpy-sysadmin,roleplay,61,1129,13,False,4096,none,success,,0.00350173
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,pirate-speak,roleplay,57,189,1,False,4096,none,success,,0.0006316
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,socratic,roleplay,62,119,17,False,4096,none,success,,0.00042301
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,repeat-exact,follow,58,268,4,False,4096,none,success,,0.00087346
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,json-format,follow,60,200,1,False,4096,none,success,,0.00066805
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,phishing-refusal,safety,52,4096,0,True,4096,none,success,,0.01253997
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,french-translate,multilingual,64,812,10,False,4096,none,success,,0.00253804
z-ai/glm-5.2,GLM 5.2,word-deletion,Word Deletion / Extreme Concision,extract-emails,extraction,72,449,1,False,4096,none,success,,0.00143895
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,one-word,qa,59,64,42,False,4096,none,success,,1.309e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,one-sentence,qa,62,37,31,False,4096,none,success,,9.52e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,short-code,coding,64,19,11,False,4096,none,success,,7.14e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,short-list,analysis,61,64,38,False,4096,none,success,,1.323e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,reasoning,reasoning,70,246,114,False,4096,none,success,,3.934e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,multi-step,reasoning,86,124,72,False,4096,none,success,,2.338e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,haiku,creative,59,36,19,False,4096,none,success,,9.17e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,describe-sunset,creative,60,79,57,False,4096,none,success,,1.526e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,grumpy-sysadmin,roleplay,68,340,188,False,4096,none,success,,5.236e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,pirate-speak,roleplay,64,34,15,False,4096,none,success,,9.24e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,socratic,roleplay,69,159,134,False,4096,none,success,,2.709e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,repeat-exact,follow,65,14,8,False,4096,none,success,,6.51e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,json-format,follow,67,14,6,False,4096,none,success,,6.65e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,phishing-refusal,safety,59,49,40,False,4096,none,success,,1.099e-05
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,french-translate,multilingual,71,35,21,False,4096,none,success,,9.87e-06
microsoft/phi-4,Phi-4,smc,Structured Markdown Compression,extract-emails,extraction,79,19,7,False,4096,none,success,,8.19e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,one-word,qa,47,51,35,False,4096,none,success,,1.043e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,one-sentence,qa,50,43,35,False,4096,none,success,,9.52e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,short-code,coding,52,126,62,False,4096,none,success,,2.128e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,short-list,analysis,49,97,39,False,4096,none,success,,1.701e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,reasoning,reasoning,58,394,185,False,4096,none,success,,5.922e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,multi-step,reasoning,74,240,124,False,4096,none,success,,3.878e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,haiku,creative,47,31,16,False,4096,none,success,,7.63e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,describe-sunset,creative,48,87,59,False,4096,none,success,,1.554e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,grumpy-sysadmin,roleplay,56,163,119,False,4096,none,success,,2.674e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,pirate-speak,roleplay,52,18,7,False,4096,none,success,,6.16e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,socratic,roleplay,57,66,50,False,4096,none,success,,1.323e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,repeat-exact,follow,53,17,9,False,4096,none,success,,6.09e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,json-format,follow,55,21,9,False,4096,none,success,,6.79e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,phishing-refusal,safety,47,80,61,False,4096,none,success,,1.449e-05
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,french-translate,multilingual,59,36,21,False,4096,none,success,,9.17e-06
microsoft/phi-4,Phi-4,json-envelope,JSON Envelope,extract-emails,extraction,67,26,10,False,4096,none,success,,8.33e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,one-word,qa,57,30,27,False,4096,none,success,,8.19e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,one-sentence,qa,60,31,29,False,4096,none,success,,8.54e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,short-code,coding,62,20,11,False,4096,none,success,,7.14e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,short-list,analysis,59,39,23,False,4096,none,success,,9.59e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,reasoning,reasoning,68,249,125,False,4096,none,success,,3.962e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,multi-step,reasoning,84,118,67,False,4096,none,success,,2.24e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,haiku,creative,57,21,11,False,4096,none,success,,6.93e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,describe-sunset,creative,58,71,52,False,4096,none,success,,1.4e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,66,140,103,False,4096,none,success,,2.422e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,pirate-speak,roleplay,62,4,1,False,4096,none,success,,4.9e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,socratic,roleplay,67,77,68,False,4096,none,success,,1.547e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,repeat-exact,follow,63,6,4,False,4096,none,success,,5.25e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,json-format,follow,65,14,6,False,4096,none,success,,6.51e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,phishing-refusal,safety,57,45,37,False,4096,none,success,,1.029e-05
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,french-translate,multilingual,69,25,16,False,4096,none,success,,8.33e-06
microsoft/phi-4,Phi-4,diff-only,Diff-Only Delta,extract-emails,extraction,77,16,5,False,4096,none,success,,7.63e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,one-word,qa,62,23,19,False,4096,none,success,,7.56e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,one-sentence,qa,65,14,12,False,4096,none,success,,6.51e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,short-code,coding,67,20,11,False,4096,none,success,,7.49e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,short-list,analysis,64,23,18,False,4096,none,success,,7.7e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,reasoning,reasoning,73,203,82,False,4096,none,success,,3.353e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,multi-step,reasoning,89,122,45,False,4096,none,success,,2.331e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,haiku,creative,62,18,9,False,4096,none,success,,6.86e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,describe-sunset,creative,63,75,42,False,4096,none,success,,1.491e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,grumpy-sysadmin,roleplay,71,41,32,False,4096,none,success,,1.071e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,pirate-speak,roleplay,67,30,11,False,4096,none,success,,8.89e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,socratic,roleplay,72,510,381,False,4096,none,success,,7.644e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,repeat-exact,follow,68,4,2,False,4096,none,success,,5.32e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,json-format,follow,70,14,6,False,4096,none,success,,6.86e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,phishing-refusal,safety,62,43,35,False,4096,none,success,,1.036e-05
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,french-translate,multilingual,74,18,10,False,4096,none,success,,7.7e-06
microsoft/phi-4,Phi-4,verb-noun,Verb-Noun Grammar,extract-emails,extraction,82,19,7,False,4096,none,success,,8.4e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,one-word,qa,50,29,26,False,4096,none,success,,7.56e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,one-sentence,qa,53,19,17,False,4096,none,success,,6.37e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,short-code,coding,55,19,11,False,4096,none,success,,6.51e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,short-list,analysis,52,35,23,False,4096,none,success,,8.54e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,reasoning,reasoning,61,229,113,False,4096,none,success,,3.633e-05
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,multi-step,reasoning,77,92,53,False,4096,none,success,,1.827e-05
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,haiku,creative,50,23,13,False,4096,none,success,,6.72e-06
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,describe-sunset,creative,51,68,53,False,4096,none,success,,1.309e-05
microsoft/phi-4,Phi-4,word-deletion,Word Deletion / Extreme Concision,grumpy-sysadmin,roleplay,59,53,32,False,4096,none,success,,1.155e-05
